customer_id,age,annual_income,months_active,avg_monthly_spend,purchase_frequency,avg_order_value,discount_usage_rate,return_rate,browsing_time_minutes,support_interactions,payment_method,region,customer_segment
14710,32,64356,41,474,3,106,0.1,,61,1,Card,Urban,Occasional
15467,44,26351,25,81,1,42,0.4,0.2,11,0,Card,Urban,Occasional
37173,59,53441,5,110,6,16,0.1,0.1,7,2,Wallet,Urban,Occasional
28749,36,19286,72,195,4,41,0.4,0.1,38,6,Card,Rural,Occasional
3105,40,11809,67,609,1,367,0.1,0,57,3,UPI,Urban,Occasional
709,55,141271,57,343,4,66,0.1,0.1,129,1,Card,Urban,Loyal
38386,57,24722,47,88,6,12,0.2,0.1,27,2,UPI,Urban,Loyal
23445,47,53293,16,238,2,71,0.4,0.6,,0,Card,Urban,Regular
26511,51,27225,64,315,7,38,0.4,0.1,26,2,Card,Urban,High_Value
8467,62,24486,52,577,3,140,0.3,0.2,48,1,Card,Semi-Urban,Occasional
6231,48,44287,65,479,1,197,0,0,63,4,Card,Urban,Occasional
46359,37,77400,50,234,3,53,0.1,0.1,55,2,UPI,Semi-Urban,Regular
39358,42,28994,32,296,3,82,0,0.2,28,2,UPI,Semi-Urban,Occasional
16387,45,57933,3,389,1,183,0.3,0.1,43,0,Card,Urban,Occasional
34166,46,24113,65,402,3,94,0.3,0.1,25,1,Card,Urban,Regular
4169,47,79553,11,245,5,40,0.2,0,47,0,Card,Semi-Urban,Regular
5804,47,14159,19,233,6,32,0.2,0,24,0,Card,Semi-Urban,Regular
12754,49,69351,55,406,4,80,0.6,0.3,58,2,Card,Semi-Urban,Regular
2190,27,54549,61,494,4,105,0.3,0.1,21,1,Card,Urban,Occasional
12188,20,40272,44,296,9,30,0.3,0.1,19,1,Card,Urban,Loyal
31728,53,13752,46,153,1,63,0.2,0,43,1,Wallet,Rural,Occasional
19246,38,49565,53,476,5,83,0.2,0.1,25,1,Card,Urban,Loyal
37867,35,36910,50,,5,55,0.4,0.1,23,0,UPI,Urban,Loyal
43515,23,45657,39,863,8,96,0.2,0,13,1,Wallet,Semi-Urban,High_Value
8719,22,35199,57,367,5,62,,0,38,2,Card,Urban,Loyal
28825,44,15533,37,240,8,28,0.1,0.1,133,1,UPI,Rural,Loyal
24469,41,44019,21,313,3,82,0.3,0.2,17,5,Card,Urban,Occasional
48253,58,41118,42,206,3,47,0.5,0,9,3,UPI,Semi-Urban,Occasional
7202,58,67413,55,482,5,76,0.2,0,103,1,Wallet,Semi-Urban,High_Value
9283,27,59100,17,351,2,136,0.2,,59,1,UPI,Semi-Urban,Occasional
26821,55,26183,17,59,2,17,0.2,0.1,235,1,UPI,Semi-Urban,Regular
27374,22,28647,42,773,5,140,0.1,0.2,11,3,UPI,Semi-Urban,High_Value
22493,45,87989,21,74,6,11,0.2,,21,0,UPI,Urban,Regular
45638,55,57035,49,122,3,30,0.4,0,42,1,Card,Rural,Occasional
45880,46,29826,53,251,3,58,0.2,0,88,2,Wallet,Urban,Regular
29340,50,57161,9,328,6,49,0.2,0.2,27,1,Card,Rural,Occasional
46548,42,51733,70,441,4,89,,0.2,54,4,UPI,Urban,Loyal
10804,56,46816,49,695,0,540,0.1,0.1,59,3,UPI,Rural,Occasional
20965,32,66835,54,614,6,87,0.3,0,103,1,Wallet,Urban,High_Value
30033,30,45149,50,153,8,17,0,0.1,125,3,Card,Urban,Loyal
5223,65,54826,43,757,5,135,0.1,0.1,39,1,Wallet,Urban,High_Value
660,48,77068,3,318,10,30,0.5,0.3,50,0,Card,Semi-Urban,Regular
33246,50,41906,5,426,2,147,0.4,0.2,27,1,UPI,Rural,Occasional
5866,57,55094,50,177,,19,,,74,0,Wallet,Semi-Urban,Loyal
48872,66,71193,48,457,5,77,0.4,0.1,18,1,UPI,Semi-Urban,Loyal
22986,69,78313,54,101,2,31,0.2,0.1,38,0,UPI,Semi-Urban,Regular
28881,23,62308,19,235,4,48,0.3,0.1,128,0,UPI,Urban,Occasional
47088,68,32640,63,276,8,31,0.2,0.1,53,2,UPI,Rural,Loyal
26528,45,,37,293,7,36,,0.2,30,0,UPI,Semi-Urban,Loyal
9648,60,126221,11,220,2,81,0.2,0,,1,Wallet,Rural,Occasional
49546,31,123088,41,142,6,20,0.6,0,160,2,Card,Semi-Urban,Loyal
32375,29,,16,291,8,31,0.3,0.2,80,1,Card,Semi-Urban,Regular
26159,51,39954,16,472,4,97,,0.1,18,1,UPI,Rural,Occasional
11712,69,47536,47,217,3,51,0,0.2,7,0,Wallet,Urban,Regular
27239,45,50385,21,326,2,111,0.3,0,78,2,UPI,Rural,Occasional
18354,68,67904,69,723,8,84,0.2,0.2,,1,Wallet,Semi-Urban,High_Value
49515,51,33843,54,618,1,285,0.2,0,67,1,Card,Urban,Occasional
21725,67,39753,53,550,10,52,,0.4,121,2,UPI,Semi-Urban,High_Value
25925,63,29437,28,140,2,45,0.2,0.3,,2,UPI,Urban,High_Value
41390,18,32436,31,282,2,98,0.6,0.2,31,1,Card,Semi-Urban,Occasional
4773,64,27491,43,372,0,259,0.1,0.3,70,1,Card,Rural,Occasional
35205,39,11620,58,398,0,353,0.2,0.2,59,,UPI,Semi-Urban,Regular
27879,47,21636,25,542,8,61,0.3,0,5,3,Card,Urban,Occasional
5875,29,,61,552,3,124,0.4,0.2,52,1,Card,Urban,Regular
17805,43,72519,45,260,7,32,0.2,0,52,2,Card,Semi-Urban,Loyal
34224,34,43471,24,382,4,81,0.2,0.2,15,1,Wallet,Urban,Occasional
7842,28,86773,42,355,11,30,,0.2,47,1,UPI,Semi-Urban,High_Value
15923,44,30497,7,200,5,33,0.2,0.2,44,0,Wallet,Urban,Regular
28367,34,40273,13,278,2,92,0.2,0.1,23,0,Card,Urban,Regular
12084,53,54367,2,161,3,43,0.3,0.2,26,0,Wallet,Urban,Regular
20034,38,19691,24,268,6,38,0.4,0.1,19,0,UPI,Urban,Occasional
14488,61,13792,70,,3,39,0.1,0.2,68,1,Card,Rural,Regular
20819,39,27786,1,429,11,36,0.4,0,141,2,Card,Urban,Regular
37518,65,19517,55,512,6,74,0.2,0.5,24,1,UPI,Urban,High_Value
44236,25,18142,11,390,6,53,0.5,0.1,35,1,UPI,Urban,Occasional
48651,48,54037,44,213,11,18,0.1,0.1,47,0,Wallet,Rural,Loyal
36236,20,35345,36,145,3,38,,,22,2,Card,Urban,Occasional
21070,46,50295,53,,7,55,0.5,0.1,45,2,Card,Rural,Loyal
9524,29,86784,26,616,5,95,0.2,0.1,67,0,UPI,Semi-Urban,Occasional
32756,34,65867,26,217,2,67,0.1,0.1,67,0,Wallet,Urban,Regular
12054,32,46150,7,257,5,43,0.6,0.1,10,3,Card,Urban,Occasional
23594,60,23786,60,106,5,18,0.2,0,,1,Card,Urban,Loyal
8038,47,,8,534,3,151,0.2,0,67,1,UPI,Urban,Regular
46977,29,16435,67,252,4,55,0.2,0.1,26,2,UPI,Rural,Regular
16400,28,146521,56,405,2,120,0,0.1,14,,Wallet,Semi-Urban,Occasional
45786,18,36366,10,419,4,92,0.3,0.3,13,1,Card,Semi-Urban,Occasional
34616,66,49045,27,212,5,37,0.1,0.1,57,1,UPI,Urban,Regular
7625,62,22199,44,354,2,126,0.6,0.1,113,1,Card,Urban,Regular
13662,44,36273,63,96,8,11,0.3,0,93,0,Card,Semi-Urban,Loyal
37737,28,49845,34,393,3,92,0.2,0.2,121,1,Wallet,Semi-Urban,Occasional
26542,28,25160,55,142,7,17,0.3,0.2,82,0,Wallet,Urban,Loyal
13268,39,41997,72,209,3,54,0.2,0,81,2,Card,Rural,Regular
18083,53,60944,33,,0,371,0.2,0,,1,Card,Urban,Occasional
48086,43,57425,54,477,4,92,0.5,0,54,0,Card,Urban,High_Value
42768,46,30861,1,494,9,50,0.2,0.2,51,3,UPI,Semi-Urban,Occasional
4071,51,14710,34,501,9,52,0.3,,86,4,UPI,Semi-Urban,Regular
16287,33,32005,55,325,2,95,,0.4,72,1,Card,Urban,Occasional
1119,66,29183,23,615,3,146,0.2,0.2,41,3,Card,Rural,Occasional
10075,67,18270,62,607,6,92,0.6,0.1,94,0,Card,Semi-Urban,High_Value
11374,38,48383,16,95,2,28,0.7,0.5,,1,Card,Urban,Occasional
32685,30,14428,51,535,1,240,0.3,0,102,1,Card,Semi-Urban,Occasional
46434,33,57647,15,224,2,69,0.4,0,24,2,UPI,Semi-Urban,Occasional
25350,34,22894,51,163,2,48,0.4,0.1,92,3,Card,Rural,Regular
6716,56,49792,16,464,,99,,0.2,26,,Card,Urban,Occasional
34568,38,50058,1,392,6,58,0.1,0.3,,3,Card,Rural,Regular
1031,56,16983,71,503,2,147,0.2,0.2,,3,Card,Rural,Occasional
22754,29,39977,49,385,2,140,0.2,0.1,16,1,Card,Urban,Occasional
11762,49,51374,55,446,3,108,0.5,0.2,82,2,Card,Rural,Occasional
35897,58,40078,70,95,5,15,0.4,0.1,40,2,UPI,Urban,Loyal
14493,41,47224,16,596,6,88,0.5,0.1,39,0,UPI,Rural,Regular
25086,48,35041,62,,5,62,0.4,,58,2,UPI,Urban,Loyal
20396,36,24178,19,523,3,122,0.1,0.2,43,0,Wallet,Semi-Urban,Occasional
4814,53,,33,174,2,65,0.3,0.1,36,2,Card,Semi-Urban,Occasional
8995,22,19383,63,239,4,46,0.2,0.1,33,3,Card,Urban,Loyal
49692,50,26231,50,478,3,128,0.4,0.1,,2,Card,Rural,Regular
21375,29,39042,7,116,,56,0.2,0.1,118,2,UPI,Semi-Urban,Occasional
30243,50,37174,68,125,,10,0.3,0.1,60,2,Card,Semi-Urban,Loyal
47579,39,37332,2,91,1,41,0.5,0.1,72,1,Card,Semi-Urban,Regular
1165,51,47078,62,273,3,65,0,0.1,106,1,Card,Semi-Urban,Regular
24811,36,17796,69,184,1,76,0.2,0.2,71,1,Card,Urban,Regular
21110,38,50020,40,871,4,164,0.3,0.2,19,,UPI,Rural,High_Value
3698,50,32151,65,295,5,49,0.1,0.1,41,4,UPI,Semi-Urban,High_Value
11439,30,19927,22,193,3,44,0.3,0.1,32,1,Card,Urban,Regular
4470,24,17709,46,208,4,39,0.1,0,12,1,Card,Urban,Loyal
9808,47,32589,61,615,4,112,0.2,0.2,48,1,Wallet,Semi-Urban,High_Value
47768,59,36272,38,462,8,54,0.6,0.2,,1,UPI,Semi-Urban,Loyal
6749,53,83379,38,106,0,76,0.5,0.1,17,2,Card,Urban,Occasional
49185,59,62091,24,327,6,44,0.3,0.1,35,0,Wallet,Semi-Urban,Occasional
17379,65,53285,12,398,6,59,0.1,0.1,,1,UPI,Semi-Urban,Occasional
36885,63,22371,6,446,2,140,0.3,0.1,,0,UPI,Urban,Regular
13357,36,,46,368,3,85,0.5,0.2,43,0,UPI,Urban,Regular
32405,37,,6,329,1,159,0.3,0,74,2,UPI,Semi-Urban,Occasional
42455,51,35755,55,175,6,24,0.2,0.2,36,2,UPI,Rural,Loyal
46066,30,15661,43,282,2,90,0.1,0.2,23,4,Card,Rural,Occasional
11539,58,51497,61,281,3,69,0.3,0.4,37,2,Card,Rural,Regular
2009,37,39305,6,286,11,23,0.1,0.1,86,1,Card,Urban,Regular
3222,64,50220,18,140,4,28,0.3,0.1,83,1,Card,Urban,Occasional
44997,23,30230,49,136,4,27,0.4,0.1,129,1,Wallet,Urban,Regular
18763,70,41945,68,176,4,38,0.2,0.3,24,2,Wallet,Urban,Regular
14166,18,29639,39,366,4,78,0.4,0.3,279,,UPI,Urban,Occasional
40684,38,24869,23,298,5,51,0.1,0.1,62,2,UPI,Urban,Regular
25081,36,33173,60,345,12,26,0.2,0.1,58,1,UPI,Semi-Urban,High_Value
1823,58,25757,37,251,7,33,0.1,0.3,74,2,Card,Urban,Loyal
44662,70,47111,68,166,4,31,0,0.1,6,2,UPI,Semi-Urban,Loyal
6849,18,42506,14,,4,18,0.3,0.3,9,3,UPI,Semi-Urban,Occasional
12636,30,33821,60,49,7,6,0.1,0.3,137,0,UPI,Rural,Loyal
37669,57,19015,48,182,,15,0.2,0.2,69,2,UPI,Urban,Loyal
6096,59,131712,7,161,4,33,0.3,0.1,33,2,Wallet,Urban,Regular
39249,28,69778,53,115,1,70,0.4,0.2,57,0,Card,Urban,Loyal
10578,48,57272,19,394,3,96,0.1,0.1,95,2,UPI,Urban,Regular
31075,48,38726,69,,2,140,0.4,0.4,78,2,Card,Urban,Regular
29113,40,27445,67,280,7,33,0.3,0.5,43,2,UPI,Semi-Urban,Loyal
10193,60,31638,37,167,3,43,,0.2,97,2,Wallet,Urban,Regular
315,37,95662,24,544,4,103,0.4,,15,4,Card,Semi-Urban,Occasional
11450,29,53139,32,434,,61,0.1,0.2,67,2,Wallet,Semi-Urban,Regular
30746,60,26016,30,303,7,36,0.2,0,87,0,UPI,Rural,Regular
29703,38,19096,17,216,2,83,0.4,0.1,17,1,UPI,Semi-Urban,Occasional
27659,37,32494,24,402,7,49,0.3,0.1,47,1,Card,Semi-Urban,Occasional
23686,32,11295,29,143,6,20,0.2,,111,0,UPI,Urban,Regular
28376,42,20148,29,621,2,195,0.5,0.1,80,2,UPI,Semi-Urban,Occasional
3086,46,19195,12,225,4,49,0.2,0.2,,2,UPI,Urban,Regular
49372,37,50392,59,306,2,96,0.1,0.3,38,3,Wallet,Urban,Occasional
3752,23,26799,25,164,5,27,0.1,0.3,160,1,Card,Semi-Urban,Regular
5049,52,42531,55,,3,50,0.2,0.2,40,1,Card,Semi-Urban,Regular
29187,47,46701,37,193,2,77,0.3,0,44,1,Card,Semi-Urban,Regular
30709,33,85491,13,260,6,36,0.2,,39,2,Card,Semi-Urban,Regular
20147,39,30143,72,523,7,64,0.2,0.3,27,3,Card,Semi-Urban,High_Value
32250,66,16542,40,359,7,45,0.1,0.1,66,1,Card,Rural,Loyal
4970,23,48580,43,134,1,74,0.2,0.1,,2,UPI,Urban,Regular
30526,57,,37,393,8,42,0.1,0.3,57,3,Card,Semi-Urban,High_Value
18495,44,47676,21,481,8,56,0.4,0,24,3,UPI,Urban,Regular
38065,64,36053,31,263,12,21,0.3,0,35,3,Wallet,Semi-Urban,Regular
41837,38,38608,26,414,,37,0.6,0.1,15,2,Card,Rural,Regular
32753,32,82729,4,255,5,41,0,0.2,109,0,Card,Urban,Occasional
20074,66,21360,31,138,5,25,0.4,0.2,62,1,Card,Semi-Urban,Regular
26274,54,31492,3,207,5,35,0.2,0.1,61,1,Card,Rural,Occasional
13650,68,53028,30,528,4,103,0.5,0.1,31,0,Card,Semi-Urban,Occasional
25534,68,,66,90,2,30,0.4,0.4,,3,Card,Semi-Urban,Occasional
17522,39,23874,72,233,8,26,0.2,0,49,5,UPI,Urban,High_Value
25481,55,34484,6,277,5,44,0.1,0.2,60,1,Card,Urban,Regular
48235,36,12459,45,347,8,38,0.2,0,111,1,Card,Semi-Urban,Loyal
48788,21,29552,15,472,6,63,0.2,0.1,50,2,Card,Urban,Occasional
32390,65,32704,19,555,9,57,0.1,0.1,19,0,Wallet,Urban,Regular
5087,62,34689,14,224,1,93,0.3,0.1,42,0,UPI,Rural,Occasional
17253,54,27516,65,172,9,17,0.5,0,13,1,Card,Rural,Loyal
4040,21,57756,4,868,5,134,0.2,0.2,48,1,Card,Urban,Occasional
18387,54,96084,67,449,4,90,0.1,0.2,77,2,Card,Semi-Urban,Occasional
4247,48,49698,30,411,5,72,0.4,0,44,2,Card,Urban,Regular
18628,68,20434,15,263,5,44,0.4,0.2,80,0,Card,Urban,Occasional
880,25,,1,482,9,50,0,0.2,31,2,UPI,Semi-Urban,Occasional
23299,18,36389,69,429,7,56,0.3,0.4,40,1,Card,Urban,High_Value
29753,55,32196,53,193,3,51,0.2,0.1,5,2,UPI,Rural,Occasional
30173,50,28506,52,399,12,30,0.1,0.2,128,0,UPI,Semi-Urban,High_Value
28560,56,15926,4,196,7,24,0.6,0.3,16,6,UPI,Rural,Occasional
18864,21,32773,59,192,5,33,0.1,0.3,70,1,Card,Rural,Loyal
43344,28,29901,46,489,4,94,0.7,0.2,40,1,Wallet,Semi-Urban,Loyal
34211,45,25651,65,165,9,17,0.1,0.3,56,2,Wallet,Urban,Loyal
26084,53,46813,15,305,2,93,0.6,0.1,39,0,Wallet,Urban,Occasional
1942,49,52899,20,387,10,34,0.2,0.2,41,,Card,Semi-Urban,Regular
22226,28,94436,23,279,10,26,0.3,0.3,29,1,Card,Rural,Regular
44692,36,97500,38,427,2,124,0.2,0.1,41,,Wallet,Rural,Occasional
43240,61,29095,49,83,5,13,0.3,0.6,46,1,UPI,Rural,Loyal
23860,65,33442,10,857,3,212,0.1,0.1,,1,Wallet,Semi-Urban,Occasional
14159,27,36758,12,676,2,196,0.1,0.2,33,1,Card,Urban,Occasional
33876,70,84128,38,117,,30,0.4,0.1,86,2,Card,Urban,Occasional
48105,29,35722,39,207,9,20,0.3,0.1,84,1,UPI,Rural,Loyal
23450,53,46717,28,279,6,42,0.3,,80,1,UPI,Urban,High_Value
6624,33,105990,24,549,2,177,0.3,0.2,,0,UPI,Urban,Occasional
38265,43,23310,18,459,7,58,0.1,0.1,26,1,Wallet,Semi-Urban,Occasional
26242,23,92499,70,272,5,47,0.2,0.5,55,0,UPI,Urban,Loyal
47592,60,21994,9,195,3,48,0.4,0.1,80,1,UPI,Rural,Occasional
24156,69,19139,9,42,2,15,0.4,0.1,127,2,Card,Rural,Regular
32059,51,71884,35,582,8,61,0.2,0.1,91,2,UPI,Semi-Urban,Regular
9332,34,52403,13,611,7,73,0.1,0.3,125,0,Card,Semi-Urban,Occasional
43565,68,38929,53,188,4,35,0.1,0.1,142,3,Wallet,Semi-Urban,Loyal
3494,29,49440,52,541,15,34,0.2,0.1,87,3,UPI,Urban,High_Value
4879,58,17345,13,173,4,38,0.1,0.2,59,4,Wallet,Semi-Urban,Regular
47063,27,69604,26,448,10,42,0.4,0.1,26,0,Card,Urban,Regular
999,69,37740,7,405,9,40,,0.2,25,2,UPI,Rural,Occasional
37087,23,12955,64,1067,2,373,0.6,0.1,,1,UPI,Semi-Urban,Occasional
36438,53,83204,19,107,3,25,,0.1,,0,UPI,Semi-Urban,Occasional
34750,28,15760,28,210,5,38,0.6,0.4,54,3,Wallet,Semi-Urban,Regular
28617,55,60065,41,308,2,104,0.3,0.1,,2,Wallet,Urban,Occasional
37096,31,21534,61,581,1,235,0.3,0.2,91,1,UPI,Semi-Urban,Occasional
22811,52,16223,40,458,10,43,0.1,0.1,7,,UPI,Semi-Urban,Regular
7143,49,13404,38,471,2,141,0.4,0.1,84,1,UPI,Semi-Urban,Occasional
21559,39,,49,527,3,138,0.2,0.2,,,Card,Semi-Urban,Occasional
9936,42,9325,15,616,6,91,0.1,0.2,82,1,Card,Urban,Regular
4789,69,59565,50,86,5,15,0.3,0.6,,1,Card,Semi-Urban,Loyal
30511,28,43318,3,,4,71,0.2,0,63,4,UPI,Urban,Occasional
31190,50,40862,21,83,5,14,0.5,0.1,17,1,UPI,Urban,Regular
20084,24,,67,163,2,52,0.3,0,8,3,UPI,Urban,Occasional
10824,19,19121,15,127,2,38,0.2,0.2,25,3,Card,Semi-Urban,Occasional
673,70,42614,49,,9,17,0.6,0,41,1,Wallet,Semi-Urban,Loyal
15595,55,40502,12,752,14,52,0.2,0.3,177,2,Wallet,Semi-Urban,Occasional
43049,69,67668,13,46,6,6,0.6,0.1,70,0,Wallet,Urban,Regular
21912,60,53628,49,103,6,16,0.5,0.3,,2,Card,Semi-Urban,Loyal
11869,56,65905,40,232,6,32,0.1,0,72,2,Card,Semi-Urban,Loyal
34691,38,34105,42,356,8,40,0.4,0.3,27,3,UPI,Urban,Loyal
11322,57,27911,36,482,4,104,0.2,0.1,44,3,Card,Semi-Urban,Occasional
44212,69,116140,29,278,7,34,0.3,0.2,46,2,Card,Semi-Urban,Regular
24615,47,22118,67,378,1,162,0.2,0.5,109,0,UPI,Semi-Urban,Occasional
12006,18,41056,62,443,4,88,0.2,0.1,97,4,Wallet,Urban,Regular
3940,24,32581,28,263,,46,0.1,0.2,,1,Card,Rural,Occasional
4614,55,21492,11,620,2,212,0.2,0.1,,4,Card,Semi-Urban,Occasional
36760,52,40094,43,238,3,53,0.5,0.2,74,0,Card,Semi-Urban,Occasional
31459,24,37266,35,127,1,69,,0,44,0,Card,Urban,Regular
44953,47,19937,50,138,15,9,0.5,0.3,10,2,Card,Semi-Urban,High_Value
4348,47,36649,62,78,11,7,0.2,0.1,17,0,Card,Urban,Loyal
39328,40,42447,21,503,4,112,0.4,0.1,5,0,UPI,Urban,Occasional
49923,53,61115,13,,9,23,0.7,0,65,1,UPI,Semi-Urban,Occasional
22394,58,44902,20,279,4,53,0.2,0.2,12,0,Card,Semi-Urban,Occasional
3157,48,67276,1,988,9,101,0.3,0.1,100,1,Wallet,Rural,Occasional
29918,33,,13,1098,2,322,0.3,0,23,1,UPI,Urban,Occasional
37224,63,13977,49,197,3,51,0.8,0.1,64,1,Card,Urban,Regular
13479,41,66241,53,167,9,17,,0.2,48,3,Card,Semi-Urban,Loyal
13872,32,43991,61,780,4,171,0.3,0.1,22,3,Card,Rural,Occasional
38556,68,15480,19,214,7,26,0.3,0,20,3,Card,Rural,Occasional
25330,45,35261,44,183,4,35,0.6,0.1,60,0,UPI,Urban,Loyal
44685,65,50258,9,108,19,5,0.2,0,26,1,Card,Urban,Loyal
986,64,19927,69,336,3,90,,0.1,15,0,UPI,Urban,Regular
37140,27,3406,32,305,4,57,0.1,0.1,52,,Card,Urban,Regular
35034,34,63838,5,771,8,91,0.2,0.2,119,2,UPI,Semi-Urban,Occasional
23731,60,33237,9,131,2,42,0.6,0.1,22,0,UPI,Semi-Urban,Occasional
7531,42,65973,60,267,4,51,0.5,0.3,10,1,UPI,Semi-Urban,Loyal
44395,19,21709,8,455,4,89,0.3,,61,0,Card,Urban,Occasional
32949,60,104035,62,479,1,251,0.1,0.1,60,0,Card,Semi-Urban,Occasional
30878,47,46215,41,392,5,62,0.4,0.3,25,1,UPI,Urban,Loyal
29931,41,34809,64,164,4,33,0.2,0.1,35,2,Card,Semi-Urban,Occasional
23416,34,24265,19,259,2,92,0.4,0.1,11,1,Card,Urban,Occasional
6060,38,33443,29,30,3,7,0.2,0.1,35,1,Card,Semi-Urban,Occasional
23680,48,11050,2,426,0,361,0.1,0.1,98,0,Wallet,Rural,Occasional
15941,44,51951,45,95,2,33,0.1,0.2,64,1,Card,Semi-Urban,Regular
6949,41,40530,23,351,5,55,0.6,0,11,2,Card,Semi-Urban,Occasional
30096,46,64597,10,132,4,26,0.2,0.1,54,2,Card,Semi-Urban,Occasional
41340,39,96866,40,378,1,182,0.5,0.2,37,0,Wallet,Urban,Regular
49599,37,29816,30,124,2,49,0.2,0.2,15,0,Wallet,Semi-Urban,Regular
33184,63,43582,63,236,3,63,0.1,0.1,,1,UPI,Urban,Occasional
16581,39,19532,39,342,3,90,0.6,0.3,15,1,Wallet,Urban,Occasional
1389,36,,23,459,4,85,0.1,,38,1,Wallet,Semi-Urban,Occasional
21351,69,32940,15,374,5,62,0.2,0.2,38,3,Card,Urban,Occasional
49751,49,27923,61,672,3,150,0.2,0,56,1,Wallet,Urban,Occasional
34432,55,18967,47,139,10,13,0.2,0.1,9,2,Card,Urban,Loyal
24455,60,15322,66,240,1,112,0.2,0.3,118,1,UPI,Semi-Urban,Occasional
40360,26,58757,3,188,3,44,0.6,0.3,44,1,Wallet,Urban,Occasional
18578,25,57298,31,252,5,41,0.3,0,15,2,Card,Rural,Regular
33452,24,104400,18,,8,69,0.3,0,,0,Card,Urban,Occasional
47853,42,,36,375,5,62,0.5,0,69,3,UPI,Semi-Urban,Regular
5,60,61651,3,143,2,54,0.3,0,114,1,Card,Urban,Occasional
29183,50,,61,268,5,44,0.3,0,64,3,Card,Urban,Loyal
8231,25,69855,34,162,3,44,0.4,,13,1,UPI,Urban,Occasional
5947,37,28520,18,,,30,,0.5,,1,Card,Urban,Regular
7823,68,61155,26,,3,89,0.2,0,127,3,Wallet,Urban,Occasional
19487,40,33874,59,601,10,55,0.2,0.3,95,3,Wallet,Urban,High_Value
15385,49,32075,48,50,2,19,0.1,0,36,,Card,Urban,Occasional
41100,55,59217,72,519,1,229,0.1,0.2,73,3,Card,Semi-Urban,Occasional
18184,70,11504,18,304,5,54,0.2,0.2,6,1,UPI,Semi-Urban,Occasional
27162,53,29443,72,389,,92,0.1,0.1,182,5,UPI,Urban,Regular
11646,70,,33,230,9,22,0.4,0.3,133,1,Card,Rural,Regular
24391,33,38176,22,199,5,34,0.3,,31,0,UPI,Urban,Regular
4851,21,,19,538,,85,0.3,0.1,24,1,Wallet,Urban,Occasional
47436,18,,61,541,8,59,0.3,0.1,,1,Wallet,Semi-Urban,High_Value
42207,56,38931,2,578,1,282,0.3,0.1,51,4,Wallet,Semi-Urban,Occasional
45341,34,74946,29,254,3,69,0.7,0.2,236,3,Card,Urban,Regular
28170,44,35410,69,416,2,122,0,0.2,15,2,UPI,Urban,Occasional
3420,44,41359,12,375,17,21,,0.2,7,3,Wallet,Urban,Regular
42591,20,,31,100,5,16,0.7,0,24,1,Card,Rural,Occasional
38735,46,35686,45,749,6,108,0.4,0.1,191,3,Wallet,Urban,High_Value
36720,19,58710,39,87,1,55,0.3,0.3,44,0,Card,Semi-Urban,Regular
29498,31,10703,34,118,3,31,0.4,0,47,2,Card,Urban,Regular
4363,52,15981,71,489,2,151,0.4,0.1,44,1,UPI,Urban,Occasional
4029,49,48825,10,223,10,20,0.7,0,30,2,Card,Semi-Urban,Regular
3427,42,23977,57,367,4,71,0.4,0.1,60,1,Card,Urban,Loyal
20269,35,36016,14,228,11,18,0.3,0.2,71,1,UPI,Urban,Regular
20058,62,23298,47,203,7,26,0.6,0,74,1,Card,Semi-Urban,Loyal
11479,61,57227,17,520,8,56,0.2,0.4,32,1,Card,Semi-Urban,Occasional
47945,61,39372,61,333,16,20,0.4,0.3,62,2,Card,Rural,High_Value
29393,26,17213,25,155,9,15,0.3,0.1,31,1,Card,Semi-Urban,Loyal
29047,35,39390,19,472,2,157,0.4,0.2,41,1,Wallet,Urban,Regular
8565,56,39164,41,246,0,177,0.2,0.3,17,4,Card,Semi-Urban,Occasional
39507,44,44451,58,136,,58,0.3,0.3,63,3,Card,Urban,Regular
49805,41,143533,53,131,4,27,0.2,0,63,2,Card,Semi-Urban,Regular
25450,38,43376,42,167,3,41,0.3,0,18,1,Wallet,Urban,Occasional
34922,31,60229,64,161,11,14,0.5,0,62,1,Card,Urban,High_Value
30478,48,26898,46,721,3,189,0.3,0.1,37,0,Card,Urban,Occasional
13520,18,128737,14,288,8,33,0.4,0.2,77,2,UPI,Urban,Regular
34008,47,51181,53,424,4,84,0.6,,23,4,UPI,Urban,Occasional
21316,61,35744,9,233,2,77,0.1,0.2,49,1,Card,Urban,Occasional
42425,44,44878,67,414,2,121,0.4,0.1,86,0,Wallet,Urban,Regular
48901,66,33354,6,106,3,29,0.3,0.1,22,0,Wallet,Rural,Occasional
47633,48,36321,68,213,6,29,0.3,0.1,173,1,Wallet,Urban,Loyal
49789,59,54040,5,220,9,22,0.5,0.1,47,1,Card,Semi-Urban,Occasional
44232,46,42943,34,49,2,17,0.4,0.2,87,1,Wallet,Rural,Occasional
10724,56,26149,59,1227,2,413,0.3,0.2,33,1,UPI,Urban,Occasional
13155,58,45096,53,249,10,24,0.1,0.2,25,,UPI,Semi-Urban,Loyal
13763,47,15595,50,181,3,43,0.4,0.2,27,2,UPI,Rural,Occasional
42812,48,32389,29,404,3,101,0.3,0.5,33,4,Card,Urban,Occasional
30804,70,22184,56,408,5,72,0,0.2,,1,Card,Urban,Loyal
36261,56,45231,48,166,3,46,0.1,0.1,58,2,UPI,Urban,Occasional
21437,21,31228,45,,8,33,0.2,0.1,,1,UPI,Urban,Loyal
